text,label
"Saw this again recently on Comedy Central. I'd love to see Jean Schertler(Memama) and Emmy Collins(Hippie in supermarket) cast as mother and son in a film, it would probably be the weirdest flicker ever made! Hats off to Waters for making a consistently funny film.",1
"OK, OK, don't get bent out of round. I was kidding.<br /><br />""Bustin' Out"" is actually a better and truer title anyhoo.<br /><br />Racism and crime dramas get the satiric treat meant from our X-rated animator friend Ralphie boy. And he does one of his better jobs here.<br /><br />On the crime front it shows the truth. They build it, defend it, then boredom and stronger rivals cause them to (maybe) lose it. See for yourself to see what goes down.<br /><br />Racist? I don't know. With Scatman (RIP) and the love walrus (also RIP) being black and the main point of view, I saw it as an attack on racism mostly. The fact that Richard Pryor liked it says as much as well. And the younger (pre ""Miami Vice"") Phil Mike Thomas in there was a nice surprise.<br /><br />It's an animated ""Blacksploitation"" film. That's a good thing. Done well and well done. It will make some squirm (like the lynching scene) but unfortunately that's based on fact.<br /><br />But Ralphie REALLY should have re-thought that title.",1
"I just saw this movie at the Berlin Film Festival's Children's Program and it just killed me (and pretty much everyone else in the audience)! And make no mistake about it, this film belongs into the all-time-250! Let me tell you that I'm in no way associated with the creators of this film if that's what you come to believe reading this. No, but this actually is IT! Nevermind the ""kid's-film"" label on it, ""Klatretösen"" (""Climber Girl"") is on almost every account a classic (as in ""biblical"")! The story concerns 12-year old Ida (magnetic: Julie Zangenberg), who is devastated to learn of her daddy's terminal illness. Special surgery in the US would cost 1.5 million and of course, nobody could afford that. So Ida and her friends Jonas and Sebastian do what every good kid would - and burglarize a bank! Sounds corny? Don't forget: This is not America and ""Klatretösen"" is by no means the tear-jerking Robin-Williams-multiplex-plat-du-jour nobody takes seriously anyway. Director Fabian Wullenweber set out to make a big-budget-action-comedy for kids and, boy, did he succeed! Let me put it this way: This film rocks like no kid-film and few others did before. And there's a whole lot more to it than just the ""action"". After about 20 minutes of by-the-numbers-exposition (well, granted) it accelerates into a monster that:<br /><br />- effortlessly puts ""mission impossible"" to shame (the numerous action sequences are masterfully staged and look real expensive - take that, mummy!)<br /><br />- dwarves almost every other movie suspense-wise ( no easy-they're-only-kids-antics here )<br /><br />- easily laces a dense story with enough laughs to make jim carrey look for career alternatives<br /><br />- nods to both damon runyon and karate kid within the same seconds<br /><br />- comes up with so much wicked humor that side of p.c. that I can hear the American ratings board wet their pants from over here<br /><br />- manages to actually be tender and serious and sexy at the same time (ohmygod, what am I saying?? they're kids! they're kids! - nevermind, watch that last scene!)<br /><br />- stars Stafan Pagels Anderson, who since last years ""Mirakel"" is everybody's favourite kid actor<br /><br />What a ride!",1
"I've been reading through some of the other user comments and decided to put one in too. Some of the users are stuck in a 'realist' type of mentality. This film was meant to be a 'fantasy'....a 'what if' fun film. It was never meant to be 'real' or serious. It was thoroughly enjoyable for everyone I knew when it came out - even though it shadowed the tragedy of the Challenger explosion...I was 30 at the time and totally enjoyed this one - my young son loved it too! Later, I shared it with my daughter and she, too, loved it. SpaceCamp is a fun family film that should be enjoyed for just that - fun. All the 'realists' in the world should lighten up or stick to watching documentaries or docudramas and avoid any other type of film. So sorry for those young folks who watched this movie first and then were able to go to the real SpaceCamp (one in Alabama and one at Vandenberg AFB in California) - they must have gone expecting to find the same type of environment that was portrayed in the movie and then felt 'letdown'...I guess their parents didn't explain the difference between fantasy and reality. Oh well. If you love fantasy-fun films and haven't seen this one, I highly recommend it! Enjoy!",1
"This film (like Astaire's ROYAL WEDDING - which was shown after it on Turner Classic Network last night) is famous for a single musical sequence that has gained a place in Gene Kelly's record: Like Fred Astaire dancing with a clothing rack and later dancing around a room's walls and ceiling, this film had Gene Kelly dancing in a cartoon sequence with Jerry Mouse. The sequence is nicely done. What is forgotten is that Kelly is telling the story behind the cartoon sequence to Dean Stockwell and his fellow child students at school during a break in the day, and sets the stage for the sequence by having Stockwell and the others shut their eyes and imagine a pastoral type of background. Kelly even changes the navy blues he actually wears into a white ""Pomeranian"" navy uniform with blue stripes on it. Jerry Mouse does more than dance with Gene. He actually talks - a first that he did not repeat for many decades. He also finally puts Tom Cat into his proper place - Tom briefly appears as King Jerry's butler, trying to cheer him with a platter of cheeses.<br /><br />But the sequence of the cartoon with Kelly took about seven minutes of the movie. Far more of this peculiar film is taken up with Kelly's story of the lost four day furlough in Hollywood, and how Kelly ends up meeting Katherine Grayson and (with Frank Sinatra) stalking Jose Iturbi at the MGM film studio, the Hollywood Bowl, and Iturbi's own home. Except that the two sailors mean no harm this film could have been quite disturbing.<br /><br />Kelly has saved Sinatra's life in the Pacific, and is getting a medal as a result. They are both among the crewmen back in California who are getting a four day leave. But the script writers (to propel what would be a short film - Kelly has plans to spend four days having sex with one ""Lola"", an unseen good time girl in Hollywood) saddle Gene with Frank. <br /><br />It seems Frank is one of those idiots that appear in film after film of the movie factories (particularly musical comedies) who are socially underdeveloped and in need of ""instruction"" about meeting girls (or guys if the characters are women). Frank insists that Gene help ""teach him"" how to get a girl. Just then a policeman takes them to headquarters to help the cops with a little boy (Stockwell) who insists on joining the navy (and won't give the cops his real name and address). When a protesting Kelly is able to get this information out of Stockwell by asking him some straight questions (which the cops could not ask), they insist Kelly take the boy home to his aunt (Grayson). Still protesting, Kelly gets saddled with increasingly complicated problems (mostly due to Sinatra's simplistic soul view of things). He misses seeing Lola the next day by sleeping late - Sinatra felt he looked so peaceful sleeping he did not wake him up. He keeps getting dragged back to Grayson's house, as Sinatra feels she is the right woman for himself, but needs Kelly to train him in love making.<br /><br />I suppose my presentation of the plot may annoy fans of ANCHORS AWEIGH, but I find this kind of story irritating. While the singing and dancing and concert music of Kelly, Sinatra, Grayson, and Iturbi are first rate, it is annoying to have to take the idiocies of someone like Sinatra's character seriously. In the real world Kelly would have beaten the hell out of him at the start for following him at the beginning of the four day furlough - what right has he to insist (as Sinatra does) that someone who saves their life should assist him on learning how to date? That kind of crap always ruins the total affects of a musical for me - unless the musical numbers are so superior as to make me forget this type of nonsense.<br /><br />The stalking of Iturbi is likewise annoying. Kelly tries to get Grayson to like Sinatra when he says Sinatra can get her a meeting with Jose Iturbi to audition her singing ability. For much of the rest of the picture Sinatra and Kelly try to do that, and keep floundering (at one point - for no really good reason - Grayson herself ruins Kelly's attempt to get an interview at MGM with Iturbi). It is only sheer luck (that Iturbi feels sorry for an embarrassed Grayson) that she does give him an audition of her talent. <br /><br />Kelly, by the way, ends up with Grayson. Sinatra's conscience at not being able to help her see Iturbi makes him ashamed of his bothering her (but not pulling Kelly into it, oddly enough) and he meanwhile accidentally stumbles into meeting a waitress (Pamela Britton) from his native Brooklyn. And naturally, without any assistance from Kelly, Sinatra and Britton fall in love. Ah,""consistency""! Thy name is not ""screenwriting"" necessarily!",1
"In this send-up of horror films, 50's cold war paranoia, Reagan-era America, and high school films, Adam Arkin plays Tony, the star quarterback of Full Moon High in the 1950's. He and his father (Ed McMahon) travel to communist Romania and while he's lost in the streets one night, he is bitten by a werewolf. When he returns stateside, he cannot control his animalistic urges and goes on a killing spree. Frustrated, he flees town. Decades later, the immortal Tony returns to town and re-enrolls in highschool. He still can't control his transformations, and the townspeople, and his friends, realize he's not quite human. It all culminates during the schools big football game.<br /><br />I expected this to be one of those 'so bad it's good' films from the early 80's. But I was surprised that the film was actually, legitimately funny. The cast, including Kenneth Mars as a pervy coach, Roz Kelly as Tony's lusty former flame, Demond Wilson as a bus driver, and Alan Arkin as a oddball doctor, go all out, with hilarious results.<br /><br />While watching this film I was struck by how similar the writing and humor were to 'Family Guy.' 'Full Moon High' has that same anything goes attitude and never takes itself seriously.",1
"Based on a Edgar Rice Burroughs novel, AT THE EARTH'S CORE provides little more than means to escape and give your brain a rest. A Victorian scientist Dr. Abner Perry(Peter Cushing)invents a giant burrowing machine, which he and his American partner(Doug McClure)use to corkscrew their way deep into the earth to explore what mysteries it may hold. They soon discover a lost world of subhuman creatures having conflict with prehistoric monsters.<br /><br />Cushing comes across as an absent minded professor to the point of being annoying. Instead of being a bold adventurer, he comes across effeminate. On the other hand McClure overacted enough to make himself also laughable. Caroline Munro plays the pretty Princess Dia that refuses to leave her world near the center of the earth. Also in the cast are: Godfrey James, Cy Grant and Michael Crane.",0
Ronald Colman gives a terrific performance as a stage actor who really gets into his work. When he plays Othello on the stage he takes on the persona with dire results. Good film with a great supporting cast. Well worth watching.,1
"We open in a doctors room of some sort. A girl is escorted to a seat across from the doctor. He asks her questions. Silence follows. He continues to ask questions, ignoring the girls obvious traumatised atmosphere.<br /><br />The story is about two girls who are taken home, after spending some time in a mental home after an 'incident' that happened before hand. They are greeted on their arrival by their trying-way-too-hard-to-be-nice-but-so-totally-evil Stepmother, who the girls obviously hold resentment for. As time goes on at home, the evil Stepmother finds new ways to torment the girls. And, to top it all off, there is a vengeful ghost that is far from helping the girls' recovery...<br /><br />This film is amazing. It has twist, turns, and definitely leaves you a lot to think about without not making sense. The relationship between the two girls is so heartwarming, it almost makes you cry at some points (I know I had a teary moment of two, specifically 'the cupboard scene'). But what I love most about this film is the total feeling of dread all the way through to the rolling credits. The soundtrack is faultless, the furnishings in the house, and the use of colour are fantastic. A pure joy for the eyes. This is a definite must-see for all Asian Movie Fanatics. Or ANY sort of movie fan! An easy 10/10.",1
"I jumped at the chance to view this movie uncut and uninterrupted, remembering rahs and raves for it. But wherever it seemed about to slip into being truly scary, it backed off and went somewhere else. The dripping water throughout the house, the black rain, the prophetic dreams, taking the wrong turn in raw sewage were dropped before they could work up to a scream.<br /><br />What a disappointment. Chamberlain's nearly expressionless mask of a face offered little but confused disbelief, something I found myself mirroring as the film wore on. What could have been eerie Aboriginal chanting and instruments in the background were instead a cacophony seemingly designed to beat terror into one's head. The ideas that modern people can embody ancient gods, that the Aboriginal peoples believe red-haired white men were the first priests, and many other possibilities are passed along more like a shopping list than a hint at another dimension (the Dream Time).<br /><br />[SPOILER] In the final scene, it wasn't clear to me what the director was trying to tell. Is there a big wave? So what? How big? A tsunami? Yeah, okay. That's devastating but not apocalyptic. Is it the end of the world? From a wave? The last wave? That'd have to be a pretty darn big wave. Why? Was the world that bad a place? It didn't seem so awful in this movie. Actually I didn't think the wave came off, since the shadow left Burton's face that had been cast by the wave. Was it only Burton's apocalypse? Heck, that happens every day to people who lose it. It wasn't of any interest if it was only him.<br /><br />The most frightening scene, and the one that gives the best indication of Weir's potential, was in Charlie's apartment where Burton has gone to confront the old man for scaring Burton's wife. Charlie keeps asking him ""Who are you?"" and it becomes truly disturbing after a while. Unfortunately, the movie never followed suit.",0
"The story is incredible, it begins with a new kid in town named Roy, while on the bus to school, he notices a kid running with no shoes, and on that same day he breaks the big bullies nose who is trying to fight with him. Roy soon discovers that kid is a runaway, and he and his step sister are trying to mess a construction sight, that could kill all the beautiful owls that live there. Roy decides to help them him there fight, Can they win this fight before the smart but bumbling cop Dave Delinko(Luke Wilson) Stumbles on to them. An enjoyable film, funny and adventurous. I do admire Luke Wilson for taking this role. I don't think his brother Owen would even take this role.",1
"Horrible, horrible TV show! Why Comedy Central decided to repeat old episodes of this program is beyond me. It really sucks! I am, of course, speaking about the seasons after the first two. The first two seasons were golden, and if I was exclusively talking about those seasons, this show would have gotten eight out of ten stars. None of the comedians appearing after the first two seasons who were not part of the original cast are any good. They were, and are, awful. The comedy is not funny at all. AT ALL!!! <br /><br />The original cast was full of very talented comedians, like Artie Lange, Phil LaMarr, and Mary Schorr (or whatever her name is), all of whom should have gotten better deals after they left MAD TV. This show is highly overrated, and less worthy of your channel surfing time than Saturday Night Live, another horrible show. Go out on Saturday night and have fun, and leave MAD TV to wither and die, as it deserves to.",0
"OK,but does that make this a good movie?well,not really,in my opinion.there isn't a whole lot to recommend it.i found it very slow,tediously,in fact.it's also predictable pretty much through and through.number one and two were somewhat predictable,but not as much.i also felt this movie was quite campy at times,which i didn't really think fits this series and the character.Jeff Fahey plays the main bad guy in this installment.he's a decent enough actor,but i felt he played his character too over the top.i guess that fit with the tone of the movie,which would have been great if i had liked the movie.plus,there were some pretty bad one liners.Arnold Vosloo returns in the title role,but is given little to work with in this movie.the character has not really evolved,as i had hoped.oh well.this is just my opinion.anyway,for me,while this movie is not abysmal,it is pretty bad.my vote for Darkman III: 3.5/5",0
"My ex wife and I saw and were intrigued by the trailer for this film. We waited for it to come out but when it did it didn't stay in theaters very long. Several years later I bought it on VHS and I am transferring it to DVD so I can preserve it.<br /><br />I found it to be very moving. It is about real events in a real country. BURMA got such a bad reputation for the political oppression it created that they changed their name.<br /><br />I find women with little make-up on to be very sexy. Patricia Arquette is in this movie. Frances McDormand and Spalding Gray are in it only briefly.<br /><br />After coming home to find her young son and husband brutally murdered Laura (Arquette) is afraid of blood. A bad trait for a doctor. Her sister (McDormand) talks her into going on a vacation to Burma. While there she witnesses a peaceful demonstration and has her passport stolen. In a bold (or stupid) move she asks a tourist guide to show her something off the tourist track. Her guide is injured by soldiers and she spends the rest of the movie trying to get him and herself to safety.<br /><br />Every time I watch this it reminds me that we in the United States forget that to a peasant living under military rule, SOCIALISM, where at least eating is virtually guaranteed, looks pretty darn good.",1
"I couldn't watch more than 14 minutes of it. It's a GREAT combination of really bad acting and really bad directing. The shots used are disgusting, they broke the 180 degrees angle all the time. My head hurts try to watch that load of ""you know what"". Dirt on the ""mystery machine"" window make you see light from the lighting on the windows...annoying. What else... it's so badly framed all the time it's just make you want to scream at that lady directing there. I only directed short films, but I'm pretty sure I'd be way better than that directing a feature film.... the story is unbelievable, just the long french kissing scene at the beginning tell you that it's gonna be pretty awful. So pretty much, try to avoid this really bad movies at all cost, it'll save you the 5 bucks or so for the rental, and that 1h30 hour of your life you'll never get back...",0
"How much longer are we to persist with this flawed belief that once a director produces great, ground-breaking work, all future work ""can't be all that bad, after all, he made such-and-such"".<br /><br />Mulholland Drive is a case in point, and is in fact unmitigated rubbish. The performances are excellent, particularly from Watts and Theroux, but a good film they do not necessarily make. What Lynch has clearly forgotten is that just making a film unnecessarily wierd only works when it takes the audience by surprise. When the audience is expecting the film to not make sense, then the film has to have some substance to keep the audience interested. Lynch succeeds in the first half of the film, with the murder-mystery set up with lots of twists and red herrings, and then ... plop! The story decends into a quagmire of bizarre halucinations and pointless segues. Methinks Lynch realised how muddled the film was becoming, and threw in the lesbian and mastobatory scenes to the audience awake, and to stop the male viewers from standing up and leaving.<br /><br />Watching the film at the preview, I was surrounded by Lynchophiles who had no more idea of what was going on than I did, but left the theatre commenting on the ""layers and layers"" of Lynch's film-making. Excuse me but these people are the same nitwits who stand in art galleries staring at canvasses that have been painted white commenting on the ""courage of the artist at painting such a brave work"".<br /><br />Films like these are made because (a) Lynch is trading on his previous work; and (b) because people convince themselves that unintelligeable film is art, and therefore, must be good. I queried a number of the Lynchophiles about what they ACTUALLY liked in the film and only response I recieved that wasn't a broad ""layers"" type of answer was that they liked it when the ""chicks got their kit off"".<br /><br />Nuff said.",0
"From producer/writer/Golden Globe nominated director James L. Brooks (Terms of Endearment, As Good as It Gets) this is a really good satirical comedy film showing behind the scenes in the life of a news reporter/anchor/journalist or producer might be like. Basically Jane Craig (Oscar and Golden Globe nominated Holly Hunter) falls for new reporter Tom Grunick (Oscar and Golden Globe nominated William Hurt), but correspondent Aaron Altman (Oscar nominated Albert Brooks) also has strong feelings for her. The network prepares for big changes, and sparks will fly with all members of the studio. Also starring Jack Nicholson as anchor Bill Rorich, Moonraker's Lois Chiles as Jennifer Mack, Mrs. Doubtfire's Robert Prosky as Ernie Merriman, School of Rock's Joan Cusack as Blair Litton, Peter Hackes as Paul Moore, Christian Clemenson as Bobby, Robert Katims as Martin Klein, Ed Wheeler as George Wein and Stephen Mendillo as Gerald Grunick. The comedy is subtle but strong, the romance has it's moments, and it is certainly a believable situation film. It was nominated the Oscars for Best Cinematography, Best Film Editing, Best Writing, Screenplay Written Directly for the Screen and Best Picture, and it was nominated the Golden Globe for Best Motion Picture - Comedy/Musical and Best Screenplay - Motion Picture. It was number 64 on 100 Years, 100 Laughs. Very good!",1
"Wow, this was a real stinker. This early sci-fi flick has nothing going for it than pure camp. There's so much scientific mambo-jumbo in the dialog it's laughable. The female character played by Osa Massen is just a plot device for the male characters to serve sexist remarks during the entire length of the film. Watch this one with your girlfriend I guarantee it will make her blood boil.The only good thing is the musical score which expertly build the moods of the film. The special-effects are rather crude but not bad considering the vintage of the movie. With some good B-stars in the lead roles,the acting isn't too bad. But the lines they are given must have given them quite a challenge. The challenge of not laughing their heads off.",0
"This is the first sci fi series that I have seriously become hooked on since Star Trek, (and I haven't watched Trek in years). It takes the invasion theme in somewhat different directions, but has done it in a very exciting way. It also borrows from soap opera format, where it continues the arc throughout the entire year run of the series. The CGI definitely doesn't overcome the plot or the characters, except for Nim, the fledgling creature who is a pet with definite attitude. (Anything that would show what he really thought about the neighbor's yippy dog is A-1 in my book.) He was a stroke of genius. <br /><br />I am left at the end of the finale asking questions (intelligent ones, I hope) and crossing my fingers and toes that NBC or someone else (Sci Fi, maybe) will continue to run the series and answer those questions. <br /><br />A really great, classy show.",1
"Meville's caper film is not as good as his most famous movie, the deliciously stylish ""Le Samourai (1968)."" I don't even think this is the best example of the much-loved heist subgenre. The main thing against the film is its long running time. Meville has this tendency of concentrating on too many trivial details. He could have told the same story in a relative short time, but for reasons that I don't understand, the film seems to go on and on. Still, the movie is never boring. Melville's direction impressed me and the cast is very good, especially Alain Delon as a very ""cool"" master thief. The movie's must-see color photography is a great asset and Melville uses sound (or lack of sound) in a very effective manner. From a technical standpoint, the movie is practically flawless. At times, one gets the feeling that Meville is merely showing off, but when someone is as talented as he is, one has little reason to complain. I still like other heist movies a little bit more (Jules Dassin's ""Topkapi (1964),"" just to name one), but there is no denying that this film is a good piece of pulp entertainment and a good example of what people refer to as ""cool"" cinema.",1
"I found this movie immensely interesting yet a little jaded, it talks of violence and what there doing, I still don't see the point in becoming terrorists in order to stop the terrorists. We have similar people in the United States and other countries justifying the use of violence and war tactics because they think they are right. Think of the Puritans,and the Christian crusades against the Islamic people during the Medieval times. Lots of blood and death far exceeding the violence of today, the western world has had a negative impact on the religion. I do not justify their actions but western culture in the past has had a very negative effect on some. But still do remember the majority of the Islamic people are PEACEFUL! People of any nation feel some sort of patriotism but to start a war on the fact that I'm right and your wrong needs to be rethought. Again I repeat you cannot stop terrorists by becoming like them.",0
"In my mind the best of the Ealing comedies and one of my favourite films of all time. The theme of workers v. management (with lots of talk of unions and rights) perhaps dates the film a bit now as it's no longer a subject discussed all that much but that doesn't stop ""White Suit"" from being a show stopping classic.<br /><br />The plot, about a man trying to create a revolutionary new fabric which ends up putting the textiles industry into turmoil, doesn't sound exciting when written down but the film retains that essential spark of fantasy mixed with reality that marks it out as a true Ealing comedy. The fabric repels dirt and can never wear out! The titular white suit that Alec Guinness wears throughout the second half becomes the centrepiece for several iconic images and sequences, such as Guinness being able to use his indestructible thread to scale a sheer wall! The script itself is full of dry wit - ""Is he all right?"" ""Yes."" ""Pity."" - and characterisation is first rate. I'm always astonished by the wonderful direction in these films as well. Comedies of later eras would adopt a ""point the camera at the actors and let it roll"" mentality but the Ealing films always attempted interesting lighting and angles and innovations. This film is no exception.<br /><br />Of course, it's the cast that lifts the material to dizzying heights. Alec Guinness gives a fantastically understated performance, with eyes that convey wonder, joy and crushing defeat whenever the story demands it. Stratton is a man oblivious to everything except his work. Such an insular character could quickly have become boring or irritating but Guinness effortlessly makes him likable, so much so that the closing stages of the film generate a real sense of urgency as Stratton tries to come out on top in a world that wants to bury everything he's ever worked for. Joan Greenwood plays another of her strong female roles and is an absolute delight to watch as usual, as are befuddled Cecil Parker and slimy Michael Gough; everybody gets laughs without even trying to. It's comical British understatement at its finest.<br /><br />""The Man in the White Suit"" is 81 minutes of sheer brilliance, with a great plot, great cast, sparkling wit and healthy dollops of cynicism. Absolutely top notch.",1
"This is the worst movie I have seen to date. 85 minutes of utterly bad acting,(half the cast seem to be suffering from Asperger's syndrome) ghastly wigs, strange make-up (including tide lines around wig areas) and holier than thou characters with holier than thou dialogue that makes you want to puke. One comical aspect of this film, if you have the patience to watch it, is the sheer overwhelming number of costume changes the unfortunate cast appear in from scene to scene - was this film backed by a catalogue manufacturer of desperately dodgy pastel casual wear? Were the cast paid in clothes for their efforts? They certainly did not deserve paying with anything else! This appalling effort of a film delivers a rambling plot in the first half, blending into an equally confused arch Christian biblefest in the latter. The entire cast and production team should be burnt at the stake, or at the very least crucified!",0
"Pitch Black is a survival story. It's about how to survive in an hostile, alien world against even more hostile enemies. The task gets even more difficult when the nearest enemies can be found within your own surviving group.<br /><br />The plot of Pitch Black is quite usual and has been seen several times before in different variations. But what makes this movie shine above others, is it's well-written characters.<br /><br />The group consists of very different people with few more interesting than the others: Jack, a boy with a secret; Fry, a pilot having hard time with her own conscience; Johns, a bounty- hunter with a drug-habit; Imam, a holy man facing the fact that God is sometimes cruel and Riddick, a convict and a murderer learning to value others, not only himself. Characters start to live in the movie. They aren't only paper like in many other movies of this genre. You start to care for the characters, especially for Riddick though that feels quite odd. He is supposed to be the bad guy. In this movie, the line between light and pitch black is very thin. All characters are familiar with both.<br /><br />Other thing that works in this movie is the casting. Rarely do actors fit to their roles this well. Radha Mitchell is suitable for Fry. Cole Hauser brings the right amount of cruelness and sense of responsibility for Johns. But the most impressive work is done by Vin Diesel. He does great job as Riddick. In his hands Riddick is quite creepy, definitely very dangerous and also deep character, just as he is supposed to be.<br /><br />So, how do you survive in Pitch Black? Keep your friends close and enemies even closer.",1
"Is this a stupid movie? You bet!! I could not find any moment in this film that was creepy or scary. Stupid moments? Plenty. Stupid characters? You bet. Bad effects? Everywhere! Rick Baker may have gone and done bigger and better things, this is not one of them. Oh well people gotta start somewhere. Dr. Ted Nelson is cheesed. He is the most whiny doctor I've ever seen. He's got a melting man running amok out in Ventura County somewhere, he's not overly happy that his wife is pregnant (probably cause she's 55 years old and weighs 90 lbs) and there's no crackers to be found anywhere. Plus he's got the not-too-helpful general on his hinder wanting to find astronaut Steve. And the local sheriff wants to know what's going on even though Mr. Nelson can't tell him anything. There also some random characters thrown in for good measure who encounter the melting man. Eventually the movie ends and out monster gets scooped into a trash can to become compost. In the end it's just what you need for a great MST episode.",0
"Arthur Bach is decidedly unhappy in his life as a multi-millionaire and is attracted to people 'below him' in social standing - he pays for a hooker in the opening scenes and then is enormously attracted to a shoplifter.<br /><br />He drinks quite a lot too, and sometimes he is driving while drinking, too, which of course is not funny, ever. <br /><br />The movie is great but behind the comedy is some reality, too. John Gielgud wipes the floor with everyone else on screen and created a character for the ages. Talk about deserving an Oscar. Moore and Minnelli have their moments, but its Gielgud as ""Hobson"" you'll remember the most.",1
"So many educational films are nothing more than mind-numbing drudgery, saved only by the fact that ""MST3K"" mocks them (""Why Study Industrial Arts?"" comes to mind). ""Hemo the Magnificent"" is actually quite well done. It's all about blood, the heart, and the circulatory system. I admit that I don't remember everything from it, but it does a good job explaining everything, keeping it serious but entertaining. I guess that you can always count on June Foray (most famously the voice of Rocky the Squirrel, she plays a deer here).<br /><br />Since ""Hemo the Magnificent"" itself may be hard to find, probably the best place to see it is in ""Gremlins"": a class is watching it while a gremlin is forming.",1
"My brain was screaming ""why do you keep watching! Turn it off and go to bed!"" But couch potatoness won out, and I watched until the predictable ending. I guess when it's Bruce Campbell I need to give it a chance.<br /><br />I find it hard to complain about a low budget movie purely because of the low budget... time and time again we see low budget movies proving that a good story, good writing and good acting are enough to make a good movie. Ted and Bruce got their start on just such a movie, but they didn't seem to learn from Sam that it takes a bit more than slapping it on film to make a movie.<br /><br />It's sad, too, because Bruce has always been a favorite. After the 70's and 80's, I just can't believe movies this bad are still being made. Bruce, I'm really disappointed.",0
"Wow. Just wow. Never before have i seen a horror movie in which it seemed like a bad self insert fanfic that somebody wrote one day in 20 minutes. And then i happened to come upon ""Lady Frankenstein"". This movie takes everything you know about Frankenstein and turns it completely upside down... and not in a good way. If you've seen this movie you either stumbled across it on Italian TV, or you have the dubbed version on the 50 Chilling Classics Box set like i have, as number 24. And lets just say there's a reason why these movies are here. Because they're not very good. enough of that though, onto the movie.<br /><br />It starts out with Dr. Frankenstein trying to make the monster with his assistant who's....obviously not igor for some reason. His college graduate daughter (?) shows up and states how she just graduated with a medical degree, cause yeah. there were so many female doctors back then. So she states how she wants to help her father with his work and he says no. And then he makes the monster and it kills him. So she grieves for exactly 7 seconds and then makes up a story with the assistant how it was a burglar. The monster escapes and goes on a rampage. <br /><br />OK, i really can't believe they killed Dr. Frankenstein so early in the movie. he dies like...20 minutes in. and then his daughter takes over. which.... doesn't make a whole lot of sense, but sure. <br /><br />So Lady frankenstein decides the best way to kill the monster who's now rampaging....is to make ANOTHER monster! oh yes how i love her logic. so her new monster she gets the body by killing someone and putting the brain of the assistant in it...i know. just nod and go along with it. So the monsters meet and duke it out. I love how the assistant asks ""why don't we just let the mobs kill it?"" and she answers with ""They wouldn't know how to kill it!"" and in the end he kills it with an axe to the head. haha. oh yeah, nobody ELSE could have figured THAT one out. so in the end the brain switched new monster kills lady frankenstein. The End.<br /><br />This movie was just....weird. it was seriously like somebody wrote a self insert fanfic. There's no other way to describe this movie. there were some odd naked scenes too. like, this girl was having naked sex in the park with her boyfriend, the monster picks up the girl and the guy drives away. haha. nice guy. She then struggles a bit and dies from.....to be quite honest, i really don't know what she died from. But whatever. It's Lady Frankenstein. It doesn't have to make sense. <br /><br />This movie had a lot of those ""Why?"" moments to the point that i just gave up. Movies shouldn't do that, but for some reason i see that more than i probably should. <br /><br />So final word, it's not the worst movie i've seen on this pack, but it's a tad boring, and full of many many holes and random things. <br /><br />So Lady Frankenstein gets 3 Frankenstein porn scenes, out of 10",0
"This film is supposedly about three young idealistic people, two of whom join the Naxalite movement and blah blah. It is really just another film about some beautiful, rich people trying to decide who they should bed next; the peasants and naxalites and the political struggles of the era merely serve as a picturesque backdrop. Literally, as we don't hear the villagers say a word, never mind learn anyone's name, thus they occupy the same 'role' as the 'natives' in old Hollywood films. The movie is also dull, and the story does not actually get us anywhere - except to various bedrooms. We are apparently supposed to admire the artsiness of it all, which merely means no good song and dance routine, which would not have saved the film of course, but might have at least alleviated the boredom.<br /><br />My friend Japna was annoyed at the immorality of the whole story, not the bedroom bit but the whole pointlessness of the story. The message seems to be that ideals are not worth pursuing.",0
"Bette Midler is indescribable in this concert. She gives her all every time she is on stage. Whether we are laughing at her jokes and antics or dabbing our eyes at the strains of one of her tremendous ballads, Bette Midler moves her audience. If you can't see it live (which is the best way to see Bette) then this is the next best thing. An interesting thing to look at is how incredible her voice has changed and matured over the years but never lost its power. Her more ""vocally correct"" version of ""Stay With Me"" never loses anything in spirit from THE ROSE or DIVINE MADNESS, Here it is just more pure and as heartfelt as ever. I will treasure this concert for a very long time.",1
"Another detailed work on the subject by Dr Dwivedi takes us back in time to pre-partioned Panjab. Dr Dwivedi chose a difficult subject for his movie debut. He has worked on all meticulous details to bring the story to life. The treatment of the subject is very delicate.<br /><br />Even though we have not been to the region during that time, the sets and costumes look real. Unlike most movies made on partition, this one focuses not on the gory details of violence to attract audience, but on its after-effects. The characters come to life. Priyanshu Chatterjee has given an impressive performance. Manoj Bajpai has acted his heart out showing the plight of a guilt-ridden man. The rest of the cast has done a good job too.",1
"Atlantis: The Lost Empire is a better movie than I thought. I never thought this movie would lead to my expectations. True, this movie started slow, but as the movie wore on it became more to my liking. The story takes place in 1914 and is about a guy named Milo. Milo believes in the fabled Atlantis. Along with friends of his grandfather, he embarks on an amazing adventure of his own. Along the way, he must endear friendship, betrayal, trust, and more. The voice cast is great. They surely know how to carry movies with only their voice talent. The music is nothing special but likable anyway. The animation is not the best, but it is still good enough. Overall, this is a good family movie for all ages. I rate this movie 9/10.",1
